FlightDate,Airline,Dep_Airport,Arr_Airport,DepTime_label,Distance_type,Dep_Delay,Predicted_Delay,Delay_Probability,Buffer_No_Connections,Buffer_With_Connections,Residual_Delay_Baseline,Residual_Delay_Optimized,Cost_Baseline,Cost_Optimized,Cost_Saving,Has_Connection
2023-07-01,American Airlines Inc.,DFW,BNA,Morning,Short Haul,67.0,25.54,0.2701,25.54,25.54,67.0,41.46,201.0,149.92,51.08,False
2023-07-24,American Airlines Inc.,DFW,SAN,Evening,Short Haul,15.0,37.58,0.3859,30.0,30.0,15.0,0.0,45.0,30.0,15.0,False
2023-07-16,American Airlines Inc.,DFW,MIA,Afternoon,Short Haul,14.0,34.49,0.4626,30.0,15.0,14.0,0.0,42.0,15.0,27.0,False
2023-07-30,American Airlines Inc.,MIA,MCO,Afternoon,Short Haul,23.0,30.45,0.386,30.0,30.0,23.0,0.0,69.0,30.0,39.0,False
2023-07-16,American Airlines Inc.,MIA,MCO,Afternoon,Short Haul,0.0,41.28,0.4487,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-26,American Airlines Inc.,MCO,MIA,Morning,Short Haul,5.0,37.16,0.3152,30.0,30.0,5.0,0.0,15.0,30.0,-15.0,False
2023-07-25,American Airlines Inc.,DFW,MFE,Morning,Short Haul,-6.0,22.44,0.2693,22.44,22.44,0.0,0.0,0.0,22.44,-22.44,False
2023-07-17,American Airlines Inc.,LAX,MIA,Morning,Medium Haul,-1.0,23.57,0.252,23.57,23.57,0.0,0.0,0.0,23.57,-23.57,False
2023-07-28,American Airlines Inc.,CLT,MSP,Afternoon,Short Haul,28.0,55.46,0.5481,30.0,15.0,28.0,13.0,84.0,54.0,30.0,True
2023-07-23,American Airlines Inc.,DFW,MSY,Morning,Short Haul,-6.0,22.7,0.2571,22.7,22.7,0.0,0.0,0.0,22.7,-22.7,False
2023-07-08,American Airlines Inc.,SAV,PHL,Afternoon,Short Haul,1.0,36.97,0.5083,30.0,30.0,1.0,0.0,3.0,30.0,-27.0,False
2023-07-28,American Airlines Inc.,LGA,MIA,Morning,Short Haul,-2.0,23.99,0.2594,23.99,23.99,0.0,0.0,0.0,23.99,-23.99,True
2023-07-23,American Airlines Inc.,PBI,CLT,Evening,Short Haul,83.0,39.01,0.457,30.0,30.0,83.0,53.0,249.0,189.0,60.0,False
2023-07-06,American Airlines Inc.,CLT,PBI,Afternoon,Short Haul,28.0,31.34,0.4201,30.0,30.0,28.0,0.0,84.0,30.0,54.0,True
2023-07-23,American Airlines Inc.,BDL,CLT,Evening,Short Haul,45.0,32.96,0.4113,30.0,30.0,45.0,15.0,135.0,75.0,60.0,False
2023-07-28,American Airlines Inc.,PDX,ORD,Afternoon,Medium Haul,122.0,38.78,0.4282,30.0,30.0,122.0,92.0,366.0,306.0,60.0,True
2023-07-18,American Airlines Inc.,DFW,BNA,Afternoon,Short Haul,-3.0,45.85,0.4062,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-28,American Airlines Inc.,PWM,CLT,Afternoon,Short Haul,-5.0,30.45,0.4219,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-24,American Airlines Inc.,MCO,DCA,Afternoon,Short Haul,240.0,76.09,0.5408,30.0,28.17,240.0,211.83,720.0,663.66,56.34,False
2023-07-13,American Airlines Inc.,STL,DCA,Evening,Short Haul,145.0,58.15,0.5974,30.0,30.0,145.0,115.0,435.0,375.0,60.0,False
2023-07-21,American Airlines Inc.,TUS,PHX,Evening,Short Haul,210.0,54.64,0.4518,30.0,30.0,210.0,180.0,630.0,570.0,60.0,False
2023-07-13,American Airlines Inc.,DFW,BOS,Afternoon,Medium Haul,60.0,37.25,0.4843,30.0,30.0,60.0,30.0,180.0,120.0,60.0,False
2023-07-06,American Airlines Inc.,MIA,IAH,Morning,Short Haul,9.0,22.76,0.2599,22.76,22.76,9.0,0.0,27.0,22.76,4.24,True
2023-07-04,American Airlines Inc.,ATL,LAX,Afternoon,Medium Haul,-2.0,37.7,0.3856,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-28,American Airlines Inc.,MIA,ORD,Evening,Short Haul,10.0,46.7,0.4403,30.0,30.0,10.0,0.0,30.0,30.0,0.0,False
2023-07-17,American Airlines Inc.,LAX,IND,Morning,Medium Haul,-4.0,23.57,0.252,23.57,23.57,0.0,0.0,0.0,23.57,-23.57,True
2023-07-06,American Airlines Inc.,ORD,SAN,Morning,Medium Haul,0.0,23.88,0.2601,23.88,22.31,0.0,0.0,0.0,22.31,-22.31,True
2023-07-12,American Airlines Inc.,SAN,ORD,Morning,Medium Haul,60.0,22.27,0.2821,22.27,22.27,60.0,37.73,180.0,135.46,44.54,True
2023-07-03,Alaska Airlines Inc.,SAN,BOS,Morning,Medium Haul,-3.0,23.26,0.2606,23.26,23.26,0.0,0.0,0.0,23.26,-23.26,False
2023-07-04,Alaska Airlines Inc.,SAN,JFK,Morning,Medium Haul,1.0,22.22,0.2392,22.22,15.0,1.0,0.0,3.0,15.0,-12.0,True
2023-07-04,Alaska Airlines Inc.,SEA,MCI,Evening,Short Haul,22.0,32.59,0.3175,30.0,30.0,22.0,0.0,66.0,30.0,36.0,False
2023-07-04,Alaska Airlines Inc.,SEA,DEN,Afternoon,Short Haul,-9.0,29.77,0.3065,29.77,29.77,0.0,0.0,0.0,29.77,-29.77,True
2023-07-04,Alaska Airlines Inc.,SAN,HNL,Morning,Medium Haul,9.0,22.22,0.2392,22.22,22.22,9.0,0.0,27.0,22.22,4.78,False
2023-07-04,Alaska Airlines Inc.,BUR,SEA,Evening,Short Haul,61.0,32.01,0.3803,30.0,30.0,61.0,31.0,183.0,123.0,60.0,False
2023-07-05,Alaska Airlines Inc.,ATL,SEA,Afternoon,Medium Haul,-7.0,38.46,0.3637,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-05,Alaska Airlines Inc.,SEA,CHS,Morning,Medium Haul,22.0,22.16,0.2688,22.16,22.16,22.0,0.0,66.0,22.16,43.84,False
2023-07-05,Alaska Airlines Inc.,RNO,SEA,Afternoon,Short Haul,14.0,29.62,0.3734,29.62,29.62,14.0,0.0,42.0,29.62,12.38,False
2023-07-06,Alaska Airlines Inc.,SEA,ANC,Afternoon,Short Haul,7.0,29.35,0.372,29.35,29.35,7.0,0.0,21.0,29.35,-8.35,False
2023-07-07,Alaska Airlines Inc.,ELP,SEA,Evening,Short Haul,15.0,34.18,0.3308,30.0,30.0,15.0,0.0,45.0,30.0,15.0,False
2023-07-07,Alaska Airlines Inc.,SEA,RDU,Morning,Medium Haul,0.0,21.96,0.2859,21.96,15.0,0.0,0.0,0.0,15.0,-15.0,True
2023-07-08,Alaska Airlines Inc.,FLL,SEA,Evening,Medium Haul,168.0,73.76,0.6821,30.0,15.0,168.0,153.0,504.0,474.0,30.0,False
2023-07-09,Alaska Airlines Inc.,SEA,EWR,Morning,Medium Haul,6.0,22.03,0.2597,22.03,22.03,6.0,0.0,18.0,22.03,-4.03,True
2023-07-09,Alaska Airlines Inc.,SFO,EWR,Morning,Medium Haul,-3.0,19.87,0.2538,19.87,19.87,0.0,0.0,0.0,19.87,-19.87,True
2023-07-09,Alaska Airlines Inc.,PDX,OGG,Morning,Medium Haul,-3.0,21.65,0.2669,21.65,21.65,0.0,0.0,0.0,21.65,-21.65,False
2023-07-12,Alaska Airlines Inc.,SFO,ORD,Afternoon,Medium Haul,14.0,29.92,0.3748,29.92,29.92,14.0,0.0,42.0,29.92,12.08,True
2023-07-13,Alaska Airlines Inc.,SEA,JFK,Evening,Medium Haul,-1.0,26.21,0.4118,26.21,26.21,0.0,0.0,0.0,26.21,-26.21,False
2023-07-13,Alaska Airlines Inc.,SFO,JFK,Evening,Medium Haul,0.0,32.31,0.4159,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-13,Alaska Airlines Inc.,SFO,EWR,Evening,Medium Haul,78.0,32.31,0.4159,30.0,30.0,78.0,48.0,234.0,174.0,60.0,False
2023-07-13,Alaska Airlines Inc.,SEA,RDU,Evening,Medium Haul,5.0,26.21,0.4118,26.21,26.21,5.0,0.0,15.0,26.21,-11.21,False
2023-07-14,Alaska Airlines Inc.,PDX,DCA,Morning,Medium Haul,31.0,20.54,0.2691,20.54,20.54,31.0,10.46,93.0,51.92,41.08,False
2023-07-14,Alaska Airlines Inc.,SEA,CLE,Morning,Medium Haul,-4.0,22.52,0.2605,22.52,22.52,0.0,0.0,0.0,22.52,-22.52,False
2023-07-14,Alaska Airlines Inc.,RNO,SEA,Afternoon,Short Haul,47.0,29.49,0.4226,29.49,29.49,47.0,17.51,141.0,82.01,58.99,False
2023-07-14,Alaska Airlines Inc.,SFO,LAX,Morning,Short Haul,-4.0,20.75,0.2657,20.75,16.4,0.0,0.0,0.0,16.4,-16.4,True
2023-07-15,Alaska Airlines Inc.,SEA,EWR,Morning,Medium Haul,-5.0,20.87,0.253,20.87,20.87,0.0,0.0,0.0,20.87,-20.87,False
2023-07-16,Alaska Airlines Inc.,SEA,MSY,Morning,Medium Haul,-9.0,21.81,0.2853,21.81,17.54,0.0,0.0,0.0,17.54,-17.54,True
2023-07-16,Alaska Airlines Inc.,RNO,SEA,Afternoon,Short Haul,240.0,28.78,0.4019,28.78,28.78,240.0,211.22,720.0,662.45,57.55,False
2023-07-17,Alaska Airlines Inc.,DCA,SEA,Afternoon,Medium Haul,21.0,34.88,0.446,30.0,30.0,21.0,0.0,63.0,30.0,33.0,False
2023-07-17,Alaska Airlines Inc.,DAL,SEA,Afternoon,Medium Haul,28.0,31.41,0.419,30.0,30.0,28.0,0.0,84.0,30.0,54.0,False
2023-07-17,Alaska Airlines Inc.,SEA,RDM,Morning,Short Haul,11.0,21.14,0.3123,21.14,21.14,11.0,0.0,33.0,21.14,11.86,False
2023-07-19,Alaska Airlines Inc.,ABQ,SEA,Evening,Short Haul,0.0,33.48,0.3739,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-20,Alaska Airlines Inc.,LAX,SEA,Morning,Short Haul,240.0,24.94,0.3073,24.94,24.94,240.0,215.06,720.0,670.13,49.87,False
2023-07-21,Alaska Airlines Inc.,JNU,YAK,Morning,Short Haul,122.0,26.27,0.3322,26.27,26.27,122.0,95.73,366.0,313.46,52.54,False
2023-07-21,Alaska Airlines Inc.,SEA,PHX,Evening,Short Haul,-8.0,27.48,0.3509,27.48,27.48,0.0,0.0,0.0,27.48,-27.48,False
2023-07-21,Alaska Airlines Inc.,PDX,PHX,Evening,Short Haul,6.0,30.73,0.3679,30.0,30.0,6.0,0.0,18.0,30.0,-12.0,False
2023-07-22,Alaska Airlines Inc.,PSG,WRG,Afternoon,Short Haul,5.0,28.88,0.3756,28.88,28.88,5.0,0.0,15.0,28.88,-13.88,False
2023-07-22,Alaska Airlines Inc.,DEN,ANC,Morning,Medium Haul,31.0,22.3,0.3095,22.3,22.3,31.0,8.7,93.0,48.39,44.61,False
2023-07-22,Alaska Airlines Inc.,RNO,SEA,Afternoon,Short Haul,8.0,29.15,0.3935,29.15,29.15,8.0,0.0,24.0,29.15,-5.15,False
2023-07-23,Alaska Airlines Inc.,OME,OTZ,Afternoon,Short Haul,140.0,27.6,0.3586,27.6,27.6,140.0,112.4,420.0,364.8,55.2,False
2023-07-23,Alaska Airlines Inc.,SEA,JNU,Evening,Short Haul,40.0,30.64,0.4104,30.0,15.0,40.0,25.0,120.0,90.0,30.0,False
2023-07-23,Alaska Airlines Inc.,EWR,LAX,Morning,Medium Haul,-3.0,24.41,0.254,24.41,22.26,0.0,0.0,0.0,22.26,-22.26,True
2023-07-23,Alaska Airlines Inc.,SEA,CMH,Morning,Medium Haul,-2.0,21.93,0.2724,21.93,21.93,0.0,0.0,0.0,21.93,-21.93,False
2023-07-23,Alaska Airlines Inc.,OGG,SEA,Afternoon,Medium Haul,228.0,94.41,0.4751,30.0,30.0,228.0,198.0,684.0,624.0,60.0,True
2023-07-25,Alaska Airlines Inc.,SAN,JFK,Morning,Medium Haul,-4.0,22.53,0.2704,22.53,22.53,0.0,0.0,0.0,22.53,-22.53,False
2023-07-25,Alaska Airlines Inc.,SEA,EWR,Morning,Medium Haul,7.0,19.62,0.2646,19.62,19.62,7.0,0.0,21.0,19.62,1.38,False
2023-07-25,Alaska Airlines Inc.,LAX,EWR,Morning,Medium Haul,-8.0,25.09,0.2511,25.09,25.09,0.0,0.0,0.0,25.09,-25.09,False
2023-07-25,Alaska Airlines Inc.,PDX,EWR,Morning,Medium Haul,-5.0,20.51,0.2405,20.51,20.51,0.0,0.0,0.0,20.51,-20.51,False
2023-07-25,Alaska Airlines Inc.,SFO,EWR,Morning,Medium Haul,-12.0,20.85,0.2762,20.85,20.85,0.0,0.0,0.0,20.85,-20.85,False
2023-07-26,Alaska Airlines Inc.,DAL,SEA,Afternoon,Medium Haul,24.0,31.35,0.4269,30.0,30.0,24.0,0.0,72.0,30.0,42.0,False
2023-07-27,Alaska Airlines Inc.,LAX,EWR,Morning,Medium Haul,-4.0,23.52,0.2552,23.52,23.52,0.0,0.0,0.0,23.52,-23.52,False
2023-07-27,Alaska Airlines Inc.,SEA,ORD,Evening,Medium Haul,-1.0,31.34,0.4338,30.0,21.3,0.0,0.0,0.0,21.3,-21.3,False
2023-07-27,Alaska Airlines Inc.,SFO,ORD,Evening,Medium Haul,8.0,28.36,0.4054,28.36,28.36,8.0,0.0,24.0,28.36,-4.36,False
2023-07-28,Alaska Airlines Inc.,SEA,ORD,Evening,Medium Haul,23.0,29.01,0.4465,29.01,29.01,23.0,0.0,69.0,29.01,39.99,False
2023-07-28,Alaska Airlines Inc.,RNO,SEA,Afternoon,Short Haul,-1.0,30.12,0.3999,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-28,Alaska Airlines Inc.,SEA,DEN,Morning,Short Haul,33.0,21.75,0.308,21.75,15.0,33.0,18.0,99.0,69.0,30.0,True
2023-07-28,Alaska Airlines Inc.,SAN,IAD,Morning,Medium Haul,29.0,24.62,0.3044,24.62,24.62,29.0,4.38,87.0,37.76,49.24,False
2023-07-29,Alaska Airlines Inc.,SEA,DCA,Morning,Medium Haul,28.0,21.6,0.3131,21.6,21.6,28.0,6.4,84.0,40.8,43.2,False
2023-07-29,Alaska Airlines Inc.,SAN,BOS,Morning,Medium Haul,7.0,23.97,0.2604,23.97,23.97,7.0,0.0,21.0,23.97,-2.97,True
2023-07-31,Alaska Airlines Inc.,SAN,HNL,Morning,Medium Haul,12.0,24.57,0.254,24.57,24.57,12.0,0.0,36.0,24.57,11.43,True
2023-07-01,JetBlue Airways,STT,SJU,Afternoon,Short Haul,-11.0,44.56,0.4453,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-31,JetBlue Airways,BDL,LAX,Morning,Medium Haul,1.0,32.53,0.3534,30.0,30.0,1.0,0.0,3.0,30.0,-27.0,False
2023-07-12,JetBlue Airways,BDL,LAX,Morning,Medium Haul,-4.0,30.83,0.3136,30.0,19.33,0.0,0.0,0.0,19.33,-19.33,True
2023-07-04,JetBlue Airways,LGA,MCO,Afternoon,Short Haul,-6.0,41.42,0.3677,30.0,28.03,0.0,0.0,0.0,28.03,-28.03,True
2023-07-01,JetBlue Airways,SJU,BOS,Afternoon,Medium Haul,-3.0,46.04,0.4487,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-08,JetBlue Airways,ACK,DCA,Morning,Short Haul,19.0,41.04,0.3768,30.0,30.0,19.0,0.0,57.0,30.0,27.0,False
2023-07-27,JetBlue Airways,BNA,FLL,Afternoon,Short Haul,-6.0,44.29,0.4602,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-16,JetBlue Airways,EWR,MCO,Morning,Short Haul,0.0,42.5,0.3296,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-13,JetBlue Airways,LAX,BOS,Afternoon,Medium Haul,-12.0,45.43,0.4835,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-31,JetBlue Airways,DCA,MCO,Afternoon,Short Haul,-3.0,43.01,0.488,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-22,JetBlue Airways,CHS,FLL,Afternoon,Short Haul,3.0,43.72,0.4447,30.0,30.0,3.0,0.0,9.0,30.0,-21.0,True
2023-07-04,JetBlue Airways,MSY,BOS,Morning,Short Haul,4.0,36.48,0.3475,30.0,30.0,4.0,0.0,12.0,30.0,-18.0,True
2023-07-27,JetBlue Airways,BOS,CLT,Afternoon,Short Haul,27.0,60.03,0.6025,30.0,30.0,27.0,0.0,81.0,30.0,51.0,False
2023-07-04,JetBlue Airways,BOS,MCO,Afternoon,Short Haul,-2.0,39.44,0.4501,30.0,15.0,0.0,0.0,0.0,15.0,-15.0,True
2023-07-21,JetBlue Airways,SFO,BOS,Afternoon,Medium Haul,-7.0,38.59,0.4178,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-08,JetBlue Airways,LGA,DEN,Afternoon,Medium Haul,-4.0,49.37,0.494,30.0,15.0,0.0,0.0,0.0,15.0,-15.0,False
2023-07-16,JetBlue Airways,LAS,BOS,Evening,Medium Haul,29.0,75.3,0.6428,30.0,30.0,29.0,0.0,87.0,30.0,57.0,False
2023-07-20,JetBlue Airways,SJU,EWR,Morning,Medium Haul,-3.0,36.04,0.2998,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-13,JetBlue Airways,SFO,JFK,Afternoon,Medium Haul,-5.0,34.39,0.4028,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-22,JetBlue Airways,BOS,FLL,Afternoon,Short Haul,-1.0,42.85,0.3503,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-13,JetBlue Airways,HPN,CHS,Morning,Short Haul,-4.0,35.5,0.3355,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-21,JetBlue Airways,LGA,DEN,Morning,Medium Haul,33.0,49.75,0.6046,30.0,30.0,33.0,3.0,99.0,39.0,60.0,True
2023-07-23,JetBlue Airways,SLC,MCO,Morning,Medium Haul,-5.0,37.34,0.3273,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-05,JetBlue Airways,HPN,MCO,Afternoon,Short Haul,0.0,39.6,0.4221,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-13,JetBlue Airways,JFK,MCO,Evening,Short Haul,25.0,69.68,0.5008,30.0,15.0,25.0,10.0,75.0,45.0,30.0,False
2023-07-23,JetBlue Airways,JAX,FLL,Evening,Short Haul,18.0,115.7,0.7352,30.0,15.0,18.0,3.0,54.0,24.0,30.0,False
2023-07-13,JetBlue Airways,JFK,PBI,Afternoon,Short Haul,-3.0,39.3,0.4389,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-29,JetBlue Airways,MCO,DCA,Afternoon,Short Haul,11.0,41.65,0.4321,30.0,30.0,11.0,0.0,33.0,30.0,3.0,False
2023-07-22,JetBlue Airways,LGA,FLL,Afternoon,Short Haul,16.0,36.15,0.4403,30.0,30.0,16.0,0.0,48.0,30.0,18.0,True
2023-07-24,JetBlue Airways,BOS,MCI,Morning,Short Haul,17.0,38.27,0.3886,30.0,30.0,17.0,0.0,51.0,30.0,21.0,False
2023-07-05,JetBlue Airways,SJU,MCO,Morning,Short Haul,51.0,41.32,0.3375,30.0,30.0,51.0,21.0,153.0,93.0,60.0,True
2023-07-11,JetBlue Airways,LAX,SLC,Afternoon,Short Haul,-5.0,37.02,0.3851,30.0,15.0,0.0,0.0,0.0,15.0,-15.0,False
2023-07-26,JetBlue Airways,JFK,PHX,Evening,Medium Haul,50.0,44.17,0.5128,30.0,30.0,50.0,20.0,150.0,90.0,60.0,False
2023-07-13,JetBlue Airways,LAX,MCO,Afternoon,Medium Haul,20.0,45.43,0.4835,30.0,15.0,20.0,5.0,60.0,30.0,30.0,True
2023-07-11,JetBlue Airways,BDL,LAX,Morning,Medium Haul,96.0,38.28,0.3088,30.0,30.0,96.0,66.0,288.0,228.0,60.0,True
2023-07-18,JetBlue Airways,FLL,LGA,Morning,Short Haul,10.0,54.68,0.3531,30.0,30.0,10.0,0.0,30.0,30.0,0.0,True
2023-07-01,JetBlue Airways,MVY,BOS,Afternoon,Short Haul,24.0,34.93,0.3839,30.0,30.0,24.0,0.0,72.0,30.0,42.0,False
2023-07-04,JetBlue Airways,JFK,MCO,Afternoon,Short Haul,-1.0,39.68,0.4578,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-07,JetBlue Airways,SFO,JFK,Morning,Medium Haul,-2.0,31.61,0.3334,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-31,JetBlue Airways,PBI,JFK,Afternoon,Short Haul,18.0,62.64,0.5876,30.0,15.0,18.0,3.0,54.0,24.0,30.0,True
2023-07-18,JetBlue Airways,SFO,JFK,Morning,Medium Haul,-7.0,37.6,0.3006,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-18,JetBlue Airways,MCO,LGA,Morning,Short Haul,-9.0,34.51,0.3189,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-25,JetBlue Airways,SAN,JFK,Morning,Medium Haul,-12.0,39.99,0.3078,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-25,JetBlue Airways,SJU,BDL,Afternoon,Medium Haul,20.0,73.85,0.6048,30.0,30.0,20.0,0.0,60.0,30.0,30.0,False
2023-07-16,JetBlue Airways,LAX,MIA,Morning,Medium Haul,-4.0,34.93,0.3338,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-25,JetBlue Airways,PBI,HPN,Afternoon,Short Haul,5.0,46.51,0.3855,30.0,30.0,5.0,0.0,15.0,30.0,-15.0,False
2023-07-16,JetBlue Airways,SLC,MCO,Morning,Medium Haul,7.0,33.67,0.3121,30.0,30.0,7.0,0.0,21.0,30.0,-9.0,True
2023-07-30,JetBlue Airways,ALB,MCO,Afternoon,Short Haul,7.0,43.48,0.4019,30.0,30.0,7.0,0.0,21.0,30.0,-9.0,False
2023-07-13,JetBlue Airways,MCI,BOS,Evening,Short Haul,-4.0,92.3,0.4943,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-04,JetBlue Airways,BNA,LGA,Morning,Short Haul,-9.0,63.76,0.4072,30.0,16.97,0.0,0.0,0.0,16.97,-16.97,True
2023-07-13,JetBlue Airways,PVD,PBI,Afternoon,Short Haul,55.0,46.14,0.4534,30.0,30.0,55.0,25.0,165.0,105.0,60.0,False
2023-07-16,JetBlue Airways,EWR,FLL,Afternoon,Short Haul,37.0,40.14,0.5644,30.0,30.0,37.0,7.0,111.0,51.0,60.0,False
2023-07-18,JetBlue Airways,LAX,JFK,Night,Medium Haul,-6.0,32.76,0.2556,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-22,JetBlue Airways,JFK,FLL,Afternoon,Short Haul,32.0,40.63,0.4555,30.0,30.0,32.0,2.0,96.0,36.0,60.0,True
2023-07-21,JetBlue Airways,LGA,ATL,Afternoon,Short Haul,15.0,42.78,0.5229,30.0,30.0,15.0,0.0,45.0,30.0,15.0,True
2023-07-14,JetBlue Airways,LAX,JFK,Morning,Medium Haul,98.0,37.93,0.3576,30.0,30.0,98.0,68.0,294.0,234.0,60.0,True
2023-07-30,JetBlue Airways,SJU,MCO,Afternoon,Short Haul,25.0,47.75,0.4763,30.0,30.0,25.0,0.0,75.0,30.0,45.0,False
2023-07-31,JetBlue Airways,BOS,RDU,Evening,Short Haul,66.0,70.1,0.4283,30.0,30.0,66.0,36.0,198.0,138.0,60.0,False
2023-07-18,JetBlue Airways,BOS,MCO,Morning,Short Haul,79.0,37.2,0.341,30.0,30.0,79.0,49.0,237.0,177.0,60.0,True
2023-07-18,JetBlue Airways,DEN,LGA,Morning,Medium Haul,-1.0,31.89,0.2932,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-19,JetBlue Airways,JFK,CHS,Afternoon,Short Haul,-3.0,40.37,0.4372,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-25,JetBlue Airways,LAX,BOS,Morning,Medium Haul,0.0,31.95,0.2833,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-11,JetBlue Airways,SJU,BDL,Night,Medium Haul,2.0,37.79,0.3237,30.0,30.0,2.0,0.0,6.0,30.0,-24.0,False
2023-07-16,JetBlue Airways,HPN,MCO,Morning,Short Haul,5.0,43.43,0.434,30.0,30.0,5.0,0.0,15.0,30.0,-15.0,True
2023-07-31,JetBlue Airways,SJU,MCO,Morning,Short Haul,80.0,39.25,0.403,30.0,30.0,80.0,50.0,240.0,180.0,60.0,True
2023-07-24,JetBlue Airways,DCA,MCO,Morning,Short Haul,100.0,48.42,0.4065,30.0,16.83,100.0,83.17,300.0,266.34,33.66,True
2023-07-31,JetBlue Airways,BOS,MCI,Morning,Short Haul,5.0,36.35,0.3383,30.0,30.0,5.0,0.0,15.0,30.0,-15.0,False
2023-07-25,JetBlue Airways,LAX,EWR,Morning,Medium Haul,-6.0,31.95,0.2833,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-13,JetBlue Airways,SEA,JFK,Evening,Medium Haul,44.0,43.89,0.5287,30.0,30.0,44.0,14.0,132.0,72.0,60.0,False
2023-07-20,JetBlue Airways,LGA,DEN,Afternoon,Medium Haul,0.0,53.89,0.4977,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,False
2023-07-13,JetBlue Airways,PHX,JFK,Evening,Medium Haul,22.0,82.56,0.5165,30.0,30.0,22.0,0.0,66.0,30.0,36.0,False
2023-07-13,JetBlue Airways,LAS,BOS,Morning,Medium Haul,23.0,39.71,0.4078,30.0,30.0,23.0,0.0,69.0,30.0,39.0,False
2023-07-02,JetBlue Airways,AUS,BOS,Morning,Medium Haul,13.0,36.81,0.3366,30.0,30.0,13.0,0.0,39.0,30.0,9.0,True
2023-07-25,JetBlue Airways,BNA,BOS,Afternoon,Short Haul,16.0,45.06,0.4202,30.0,30.0,16.0,0.0,48.0,30.0,18.0,True
2023-07-09,JetBlue Airways,MCO,ALB,Afternoon,Short Haul,45.0,45.89,0.4645,30.0,30.0,45.0,15.0,135.0,75.0,60.0,False
2023-07-10,JetBlue Airways,DCA,BOS,Morning,Short Haul,73.0,42.09,0.3592,30.0,30.0,73.0,43.0,219.0,159.0,60.0,False
2023-07-13,JetBlue Airways,LAX,JFK,Evening,Medium Haul,76.0,63.55,0.5102,30.0,30.0,76.0,46.0,228.0,168.0,60.0,False
2023-07-21,JetBlue Airways,PDX,BOS,Afternoon,Medium Haul,44.0,41.85,0.4668,30.0,30.0,44.0,14.0,132.0,72.0,60.0,False
2023-07-06,JetBlue Airways,IAH,BOS,Afternoon,Medium Haul,24.0,75.73,0.6506,30.0,30.0,24.0,0.0,72.0,30.0,42.0,False
2023-07-13,JetBlue Airways,SEA,JFK,Afternoon,Medium Haul,102.0,41.4,0.4823,30.0,30.0,102.0,72.0,306.0,246.0,60.0,True
2023-07-16,JetBlue Airways,BOS,MCO,Morning,Short Haul,87.0,46.15,0.5725,30.0,30.0,87.0,57.0,261.0,201.0,60.0,True
2023-07-08,JetBlue Airways,DTW,BOS,Afternoon,Short Haul,68.0,37.64,0.4632,30.0,30.0,68.0,38.0,204.0,144.0,60.0,False
2023-07-25,JetBlue Airways,DEN,LGA,Morning,Medium Haul,-9.0,43.09,0.3305,30.0,30.0,0.0,0.0,0.0,30.0,-30.0,True
2023-07-04,JetBlue Airways,FLL,CHS,Afternoon,Short Haul,119.0,52.24,0.4456,30.0,30.0,119.0,89.0,357.0,297.0,60.0,False
